snapshot,0
2020-07-01 00:00:00,281.7267951455912
2020-07-01 01:00:00,222.11233727954905
2020-07-01 02:00:00,238.44972035332694
2020-07-01 03:00:00,312.509253797156
2020-07-01 04:00:00,254.04423230883177
2020-07-01 05:00:00,322.28376997870504
2020-07-01 06:00:00,399.04670449480136
2020-07-01 07:00:00,980.1886395296
2020-07-01 08:00:00,1925.1145610817637
2020-07-01 09:00:00,2912.2714349580615
2020-07-01 10:00:00,5032.538918983914
2020-07-01 11:00:00,2913.238048034804
2020-07-01 12:00:00,5278.515615414788
2020-07-01 13:00:00,2501.275548187434
2020-07-01 14:00:00,3013.4087354861945
2020-07-01 15:00:00,2555.56814609753
2020-07-01 16:00:00,915.5477698550303
2020-07-01 17:00:00,738.1849262592826
2020-07-01 18:00:00,561.5283033907868
2020-07-01 19:00:00,374.67344245498265
2020-07-01 20:00:00,258.908428726307
2020-07-01 21:00:00,288.7484657780339
2020-07-01 22:00:00,317.0085712143281
2020-07-01 23:00:00,329.1784340275593
